track_name,artist_name,genre,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
Fix You (375),Queen,Classical,48,0.07714516853958187,0.7268388310482375,0.09564069602371594,0.20208093608652078,9,0.23922321366585797,-10.001598402171453,0.25955224866498816,157.65908959833212,0.9669513923338476
Blinding Lights (376),Drake,R&B,59,0.9111682851800791,0.784769681824988,0.419136174442055,0.11007376018105719,8,0.4152137566843307,-11.839691161673088,0.661382077844989,112.1240877788587,0.3001921843056644
Uptown Funk (377),David Bowie,Jazz,54,0.3548608307461478,0.9944152675588734,0.1132996043982677,0.3833878636319985,6,0.6150912873699883,-27.38753851225714,0.03206269630680503,115.6382430478774,0.7564454763675318
Anti-Hero (378),Queen,Country,69,0.4247715304250529,0.6054812505259454,0.17191255772710434,0.8371619641950256,9,0.4811881514751025,-28.904388618558784,0.08320181650893499,105.61508851737489,0.434065261197629
Shut Up and Dance (379),Dua Lipa,Classical,43,0.21534438138255263,0.3078863820162494,0.5473246843394861,0.8652945592010245,1,0.45950226657031745,-11.391340422342452,0.2933961447857848,105.46093292953059,0.558472791616135
Uptown Funk (380),The Beatles,Rock,55,0.5970957701867198,0.8375308340760557,0.16459927369957472,0.6028463803956364,6,0.3625097313221236,-21.171186780337777,0.8778047986089849,174.88638458947966,0.8164538556005582
Anti-Hero (381),The Beatles,Electronic,51,0.5948032146777896,0.6144857775116312,0.06387976743090285,0.7275364272301427,6,0.5866463277749251,-27.406627404798044,0.7648861601652962,143.545717961889,0.2219950450189756
Heat Waves (382),Billie Eilish,Country,77,0.37220039182521925,0.5811954237209566,0.3173888500278852,0.11515578740287036,10,0.6243726979236103,-7.217138851305403,0.022156629416243523,95.59012435399468,0.3428687395274149
As It Was (383),The Beatles,R&B,80,0.33303487180539837,0.25363555551403827,0.22031909862196752,0.5881260654678548,4,0.6532895409013626,-20.578679909470676,0.5017128166884919,152.224857808426,0.773308670197597
Heat Waves (384),Post Malone,Pop,32,0.8849643081805878,0.7563342695828866,0.5153051879943767,0.6669657034871818,8,0.07036810790602932,-16.212013510853293,0.27468749398741676,152.2021143360029,0.5704579152878609
Bohemian Rhapsody (385),Taylor Swift,Classical,71,0.3832842396422014,0.08166727586009626,0.10236708458320931,0.2007128429137922,11,0.6310341757120489,-22.895612176386923,0.648645659062063,146.6470196053705,0.09242291690507021
As It Was (386),Drake,Classical,48,0.49350099215440824,0.9242870707946612,0.7517707876829781,0.8801547329102589,10,0.9532371787812328,-11.180487649261064,0.7215538825934612,93.47204450906636,0.430185866778513
Bohemian Rhapsody (387),Ariana Grande,Electronic,57,0.28330476242493063,0.32582346077048474,0.9062335194351386,0.19499673752101976,2,0.5409862355280837,-20.955347539369217,0.8628625771292825,120.79914834695869,0.5866333129730164
Sunroof (388),The Weeknd,Hip-Hop,74,0.7867695033571274,0.12777465278999045,0.7434351739561944,0.3134773598464504,3,0.7152670825092443,-0.9593711631711486,0.47541623710401426,90.67563304944132,0.9095173164450526
Levitating (389),Billie Eilish,Indie,92,0.39744815689909163,0.4423665331024188,0.5328270374013943,0.6205568470234586,0,0.5567323077592178,-8.911573541492803,0.9944500885455845,161.66205040921363,0.18848804993863866
Heat Waves (390),Travis Scott,Indie,48,0.5136110465443245,0.042469909256533156,0.8606678217888851,0.6383500651307308,5,0.8547406185919787,-25.898331708796025,0.9799861072871093,145.5172143177919,0.8059529683774829
Levitating (391),Travis Scott,Pop,76,0.2533571700596614,0.6846261942649663,0.6949183797815075,0.6993847409873672,3,0.9295830945975689,-17.499154809795996,0.8821667244710332,130.72039367678184,0.13062448307659136
Levitating (392),The Weeknd,Jazz,43,0.9876595923412518,0.9027055104453562,0.010551122450189854,0.11201171306820568,0,0.1842198992963593,-18.437367008103642,0.5748694951580708,114.30154765005966,0.2422356600758072
Shut Up and Dance (393),Queen,Jazz,67,0.2914957409237229,0.8372630071385088,0.3940901527745031,0.8494644299285553,1,0.4368600365571266,-13.972586678388506,0.39800643750381504,98.42494744944334,0.24334388349012304
As It Was (394),The Weeknd,Rock,82,0.7707425309055517,0.12736947344788108,0.8509518994068,0.5328471322832599,2,0.3923821009327213,-4.7420797656224,0.36438631013978495,90.64475888331079,0.8774791959088326
Sunroof (395),The Weeknd,Country,90,0.4274956503567592,0.12627113710773186,0.3458588579752693,0.47132179410506836,8,0.40521512329927867,-12.497339544509948,0.012124750087744829,176.92406075368996,0.1990176920149871
Bohemian Rhapsody (396),Travis Scott,Dance,65,0.20621740508413988,0.8134344823242641,0.0352151735255235,0.9810976245135096,7,0.1255241812278759,-28.15329967200002,0.2491744972423665,99.9648641956023,0.7869607269854091
Anti-Hero (397),Billie Eilish,Hip-Hop,69,0.7997187639648612,0.9242542746031159,0.7461796385522723,0.7403782969410198,6,0.8136157259807193,-10.337529095914348,0.7188082349491646,85.98746267213856,0.4618065340196199
Blinding Lights (398),Dua Lipa,R&B,59,0.33360678902904317,0.46066982983348914,0.8020382702828686,0.11800602661937487,10,0.03576624301493525,-29.752041061624247,0.6036320998930665,176.16667721824965,0.9990907677973108
Anti-Hero (399),Post Malone,Dance,38,0.8651933473978111,0.49897111691376594,0.16059369504330856,0.7565391672262407,11,0.5282266077271569,-6.601186183788208,0.9164221891675336,134.89517413578272,0.8390914986521054
Blinding Lights (400),Miley Cyrus,Dance,93,0.915257184917823,0.3182620413857259,0.5373404968431812,0.09524893397286949,3,0.6618783880446912,-10.00091782766274,0.05002226691655787,159.6656734991143,0.739703134447818
Heat Waves (401),The Beatles,Classical,62,0.8598238353912759,0.894265118256414,0.19195543899572576,0.027470562512984853,0,0.2074694380588772,-20.73643024942242,0.1552766031773306,84.37658471983185,0.8707263066521955
Flowers (402),The Beatles,Pop,81,0.03500791480680565,0.6449029052923559,0.7192344190441468,0.4036258952698971,7,0.9058501920987956,-21.22674586231453,0.7892437893521301,136.69458574796545,0.6340303926050336
Anti-Hero (403),Taylor Swift,Indie,43,0.7873733450051056,0.2882515771673685,0.27155045517748566,0.9935781728192187,3,0.8385492070247931,-6.051810103610833,0.3585076311953338,119.82099641179951,0.8436522565284976
Uptown Funk (404),Billie Eilish,Rock,82,0.4113394664991439,0.2987828710542516,0.31621512256333006,0.17488393619486264,2,0.4710837294839253,-6.499899242261385,0.11834533371787792,157.19644343498834,0.26112684736145586
Uptown Funk (405),Taylor Swift,Jazz,88,0.8737229201822251,0.8912000730636024,0.8449708536401014,0.67264434352679,8,0.4111489323401387,-19.4309293686972,0.9964505051000891,83.84256456390585,0.09770321110107494
Good as Hell (406),Ariana Grande,Pop,70,0.6379542626847388,0.013634023905821469,0.47632235220690433,0.17339606620611936,9,0.23656792521110004,-21.031568157606593,0.7872503026693629,120.16905685616143,0.6159320070866687
As It Was (407),Ariana Grande,Classical,97,0.8336431341439584,0.3227265727266384,0.6697544512182478,0.7247869749583861,3,0.7299932246449636,-13.2052563335163,0.40874103675812257,159.9073419486196,0.434690392663586
Blinding Lights (408),Taylor Swift,R&B,97,0.49943176986683535,0.554356681216369,0.40237305072246765,0.5053536682378261,3,0.13174379963196414,-29.749030200475673,0.8233474769461403,132.269726463837,0.42644079529243195
Blinding Lights (409),Billie Eilish,Rock,37,0.5350255045989328,0.14821746209932463,0.2980068571937554,0.6799717100893763,8,0.680237753843783,-27.519988860403732,0.6806038701191534,135.0038740998604,0.5267478524300462
One Dance (410),Taylor Swift,Classical,31,0.14438763213366723,0.0920987541995898,0.6254780604246614,0.2028731759142346,11,0.8424569861184136,-26.214912295537896,0.7899747595698333,89.71646819659655,0.3613826115655425
Fix You (411),The Beatles,Indie,70,0.7839873586893554,0.81527633109056,0.15485757407882128,0.745628332520502,10,0.22847157591702372,-24.437645465184772,0.8152063775656498,93.23305561200914,0.6260595314428291
As It Was (412),David Bowie,Indie,84,0.41938961166697164,0.8944043886485072,0.372999835566863,0.9956190596227067,11,0.8664274028987562,-14.639456199735928,0.08472868329031791,147.6999605365786,0.03056836734762991
Shut Up and Dance (413),Harry Styles,Indie,45,0.5000801182715826,0.8236064207981895,0.20903703738592228,0.6656505006259598,1,0.033323199439508455,-0.2327425541663395,0.6229728876880957,147.504662228992,0.9698913418817633
Good as Hell (414),Travis Scott,Pop,91,0.7850977140957076,0.8987878897373477,0.6957949669407455,0.4934799980728777,11,0.9127873853865254,-10.421597947579397,0.006785552976827591,177.91033942522733,0.9247089920455704
Shut Up and Dance (415),Travis Scott,Pop,77,0.598845400079439,0.5531119710583715,0.9442088383461076,0.9231739886192648,4,0.11836222785129802,-28.161036166523292,0.04345624630117062,151.19529880655506,0.9352701625819336
Heat Waves (416),Drake,Jazz,59,0.20109872744266744,0.8122581209903419,0.9955109680158664,0.0158518422318763,3,0.6457591779380326,-14.232618778132748,0.9039800090558409,129.32434959334472,0.36500349558371836
Heat Waves (417),The Weeknd,Jazz,41,0.5902326591508927,0.3840426383911004,0.45027681044159074,0.7299235192858211,8,0.2500824689139418,-15.100643628314867,0.5275637213568055,165.73278235335528,0.5318909576590998
Shut Up and Dance (418),Harry Styles,R&B,64,0.40763285797965576,0.6662678614790385,0.2525303896364445,0.8887465168138129,11,0.8365523911696138,-25.674965525458514,0.7359019858685248,90.44729858159363,0.9541306030575752
Shut Up and Dance (419),Post Malone,Rock,40,0.46952554204386265,0.9888355313891645,0.44282937038432413,0.06167458362095746,4,0.5123003609154665,-2.3918289359277694,0.838500990443146,124.92958208962546,0.9023460564275866
Sunroof (420),Billie Eilish,Electronic,93,0.028311274402667785,0.22572772383912743,0.8472694099627238,0.4500641704157582,8,0.13524119124650136,-16.77704256973893,0.949586767564585,108.71091109275697,0.7902444759011473
As It Was (421),Coldplay,Electronic,79,0.2100293495162816,0.3898997462910806,0.20600567855203988,0.2047194539499989,10,0.5709915713259784,-0.16322578170780844,0.8693528479227959,90.46378069276255,0.40733158984759243
Shut Up and Dance (422),Harry Styles,Classical,50,0.28103808138102826,0.4800473773100856,0.9520956516529238,0.5665181655878301,8,0.40788261019698313,-17.397831142435074,0.4833114486972939,156.35020847203663,0.5643392231821734
Uptown Funk (423),Drake,Indie,98,0.7129600078588058,0.13801548702005173,0.341865768798151,0.6495429586036605,1,0.6614478166131011,-11.761268919491723,0.3359703073805115,131.0792030498884,0.7929124742166477
Fix You (424),Ariana Grande,Rock,77,0.011492473298115313,0.08103861046505678,0.9858036594503049,0.302623182928755,8,0.8819032847634595,-26.8571239064568,0.15449323620603816,135.67687198974906,0.27301199554003175
Fix You (425),Queen,Dance,49,0.40877726122913205,0.8297228663216244,0.8386088875339622,0.45998166967810084,2,0.40938913118341846,-16.373165285793924,0.40032148248727994,121.1255187910329,0.6264493682281114
Levitating (426),The Weeknd,Pop,96,0.9240268704257328,0.9767943728275862,0.8085705341473903,0.2793394852765595,3,0.28988067953385965,-22.837023179880802,0.36649357916116343,126.03372316027352,0.8279343248518568
Flowers (427),Drake,Country,73,0.11188061654912385,0.40472506382965867,0.3179046737732836,0.3693911644551138,0,0.014515094527608796,-4.933056042862951,0.5595748419558734,91.60173871230032,0.7074547917329014
Heat Waves (428),Miley Cyrus,Hip-Hop,62,0.516424388218611,0.08764983619465327,0.008777211947929464,0.15953995668842358,0,0.5748390378598749,-6.482412453973804,0.6655094087572134,147.29178242869764,0.4794806311910007
Blinding Lights (429),Coldplay,R&B,90,0.786522382390847,0.06581176069057648,0.3821329088259878,0.8855594435856314,0,0.40227476743143353,-5.274600011239244,0.9783254764450474,123.24473596052138,0.5846083595551583
One Dance (430),Billie Eilish,Indie,38,0.9425313075201167,0.8913182063602987,0.30180936966269367,0.010010410559136429,8,0.3746492190148287,-8.291716867261457,0.7283861861007325,161.67675731295833,0.9886755431457941
Skinny Love (431),The Weeknd,Indie,97,0.746776639533718,0.46381424972767993,0.03739699040879729,0.8824091864437885,10,0.18293532128421253,-5.019503291398465,0.6437485324429233,99.62872001430762,0.6019877946472101
Blinding Lights (432),Post Malone,Indie,64,0.7205655486444061,0.3200273165623919,0.5053652565059297,0.5716788783497385,7,0.4300553451912743,-23.975137494752374,0.33509243426834256,100.50550934188358,0.7856177540186438
Flowers (433),Harry Styles,Pop,94,0.8264880901957624,0.4764612712393995,0.4030313112827366,0.3316578441770175,4,0.9844419535833683,-16.43868670260595,0.03450387649832598,144.57595715306877,0.7266047643776626
One Dance (434),Ariana Grande,Pop,37,0.44620122097754367,0.31830409469234733,0.6345564677415247,0.7230571254603297,4,0.29775415367224434,-9.244593601620956,0.28812512885469177,164.60034233973968,0.7014906155293632
Sunroof (435),Dua Lipa,Hip-Hop,74,0.8058445326178331,0.48903577530762,0.6211863221940832,0.5077521518626643,8,0.5997044134081002,-10.878225061945955,0.7684479004596177,127.21978386181753,0.7163690551140436
As It Was (436),David Bowie,Dance,76,0.007964404745451126,0.8595563969179368,0.12074663589668011,0.4991086581076065,2,0.7764868813156668,-8.50936551377739,0.20527194080380173,152.69538687330999,0.4544097512814639
Anti-Hero (437),Miley Cyrus,Rock,69,0.9245610553768049,0.5923013710620957,0.9769655461266226,0.11014228291896644,2,0.7491578231765317,-23.272248505463047,0.7121881936741145,179.93299214930857,0.4741601745181253
As It Was (438),Coldplay,Indie,83,0.4433065095171753,0.6946537728101754,0.18693142944144692,0.3895160259454087,6,0.32877428749259074,-27.046958728650306,0.5797798425694158,179.0265639728928,0.4678627373607823
Blinding Lights (439),David Bowie,Electronic,75,0.5533801878657476,0.3646706762343366,0.44527402476470457,0.24106434585673664,8,0.6108600835168504,-2.495802657756709,0.17185686975046488,154.43368428217002,0.03325460721260809
Blinding Lights (440),The Weeknd,Jazz,76,0.2548822489148823,0.7385058785105187,0.4881175434337349,0.015695905596279647,5,0.8712646852701572,-13.194843132979244,0.26162480629182994,153.9586489678249,0.24106533033232347
One Dance (441),Ariana Grande,Electronic,44,0.7425308328404214,0.6666170848793723,0.8130627972141201,0.36009963078211327,1,0.015447427733077945,-25.38522226477767,0.4963036034864765,104.76188871989056,0.1545640066498828
One Dance (442),Ariana Grande,Classical,48,0.07663580647524881,0.11956199775205645,0.09922959609464677,0.08982212942560475,0,0.43573435684330764,-6.196902543379153,0.41837470510784747,163.35396315437737,0.8864450113972573
Heat Waves (443),Drake,Electronic,55,0.8726358025468353,0.5726428531155846,0.42864427920853176,0.2568300377251852,1,0.22427341824190528,-2.5521019011215245,0.7785638475467596,120.51021270471205,0.274969366452949
Sunroof (444),Travis Scott,Classical,81,0.8281168290063428,0.256743496309758,0.6285021702362039,0.09251662118309445,0,0.38863229039883895,-24.91309444286673,0.734404642543247,176.19939098668226,0.1384426344655404
Heat Waves (445),Travis Scott,Country,51,0.2160601162447664,0.8040956696335928,0.21515562162405555,0.10094162555639885,9,0.41598960797524165,-5.477626341926683,0.5745745034730171,88.14276887069354,0.11976693191088494
Flowers (446),Harry Styles,Jazz,50,0.8093243982852624,0.42593770846693946,0.6274678987660728,0.19901129441518828,9,0.746670964786637,-2.00324816042615,0.8222747114729252,123.5840368872726,0.6999898345521587
Shut Up and Dance (447),Drake,Electronic,80,0.7863577330614815,0.9946841651964872,0.9236648375496527,0.9998492444864002,8,0.09382187239544315,-1.8491519911194807,0.5626695406843086,135.58404876834987,0.0060833109149592834
As It Was (448),The Beatles,Country,67,0.632216597753949,0.09250043793896379,0.997518131172675,0.002184142857248772,9,0.5125839031325105,-2.5753061503949652,0.9643892566572602,120.51562070861648,0.47130440175650823
One Dance (449),Harry Styles,R&B,49,0.37352017689968753,0.7803478627401585,0.032451076790675715,0.6386726361204053,11,0.5641947917987453,-13.607369629196917,0.21722409915108143,101.05791905049433,0.11887110559819625
Bohemian Rhapsody (450),The Beatles,Rock,58,0.27149875418186786,0.6737017335421565,0.2355882282446775,0.14124369802655734,7,0.4941576035518044,-19.313660482383924,0.7141319936021527,139.298848878251,0.8496633776359052
Flowers (451),Travis Scott,Country,80,0.23178359028935003,0.7674988305907054,0.31030711579169745,0.9206281367107758,6,0.7318732530627201,-29.781815769179723,0.36994413205446797,155.59179146251375,0.9584503564524582
